Sl No.,BRCODE,BRANCHNAME,INVOICE,GSTIN,INV_DATE, CHARGE ,CGST,SGST,IGST,POS,LOS,Check,Cat,NT_DATE,NT_NO,RATE,HSN,Nil_Type,NT_AMT,NT_CGST,NT_SGST,NT_IGST,client_gstin,fp
2434,74,ERNAKULAM - BANARJI ROAD,0074116200000170,32AAJPF6617K1ZQ,11-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2435,74,ERNAKULAM - BANARJI ROAD,0074096200000170,32AAJPF6617K1ZQ,09-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2436,74,ERNAKULAM - BANARJI ROAD,0074116200000174,32AAJPF6617K1ZQ,11-Jun-20,25,2.25,2.25,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2437,74,ERNAKULAM - BANARJI ROAD,0074176200000257,32AAJPF6617K1ZQ,17-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2438,74,ERNAKULAM - BANARJI ROAD,0074296200000271,32AAJPF6617K1ZQ,29-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2439,74,ERNAKULAM - BANARJI ROAD,0074266200000180,32AAJPF6617K1ZQ,26-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2440,138,ERNAKULAM - M G ROAD,0138026200000128,32AAJPF6617K1ZQ,02-Jun-20,693,62.5,62.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2441,138,ERNAKULAM - M G ROAD,0138186201000010,32AAJPF6617K1ZQ,18-Jun-20,300,27,27,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2442,9999,ALTERNATE DELIVERY CHANNELS,0376256201000173,32AAJPY3488P1ZQ,25-Jun-20,8,0.75,0.75,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2443,152,MUTHUVARA,0152296200000211,32AAJPY3488P1ZQ,29-Jun-20,25,2.25,2.25,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2444,152,MUTHUVARA,0152256200000090,32AAJPY3488P1ZQ,25-Jun-20,25,2.25,2.25,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2445,152,MUTHUVARA,0152126200000089,32AAJPY3488P1ZQ,12-Jun-20,50,4.5,4.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2446,152,MUTHUVARA,0152056200000070,32AAJPY3488P1ZQ,05-Jun-20,50,4.5,4.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2447,104,PONKUNNAM,0104156200000061,32AAKFK8496J1ZQ,15-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2448,104,PONKUNNAM,0104126200000065,32AAKFK8496J1ZQ,12-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2449,235,KOWDIAR,0235096200000113,32AAKFP6847Q1ZG,09-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2450,235,KOWDIAR,0235086200000076,32AAKFP6847Q1ZG,08-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2451,235,KOWDIAR,0235296200000100,32AAKFP6847Q1ZG,29-Jun-20,50,4.5,4.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2452,235,KOWDIAR,0235296200000205,32AAKFP6847Q1ZG,29-Jun-20,1000,90,90,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2453,235,KOWDIAR,0235306200000284,32AAKFP6847Q1ZG,30-Jun-20,3057,275.25,275.25,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2454,235,KOWDIAR,0235196200000105,32AAKFP6847Q1ZG,19-Jun-20,14.5,1.5,1.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2455,235,KOWDIAR,0235196200000145,32AAKFP6847Q1ZG,19-Jun-20,2,0.25,0.25,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2456,235,KOWDIAR,0235196200000147,32AAKFP6847Q1ZG,19-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2457,235,KOWDIAR,0235306200000105,32AAKFP6847Q1ZG,30-Jun-20,25,2.25,2.25,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2458,235,KOWDIAR,0235306200000101,32AAKFP6847Q1ZG,30-Jun-20,2,0.25,0.25,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2459,235,KOWDIAR,0235306200000120,32AAKFP6847Q1ZG,30-Jun-20,24.5,2.25,2.25,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2460,235,KOWDIAR,0235236200000085,32AAKFP6847Q1ZG,23-Jun-20,50,4.5,4.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2461,235,KOWDIAR,0235126200000103,32AAKFP6847Q1ZG,12-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2462,235,KOWDIAR,0235126200000100,32AAKFP6847Q1ZG,12-Jun-20,24.5,2.25,2.25,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2463,235,KOWDIAR,0235126200000101,32AAKFP6847Q1ZG,12-Jun-20,14.5,1.5,1.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2464,235,KOWDIAR,0235126200000102,32AAKFP6847Q1ZG,12-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2465,235,KOWDIAR,0235206201000011,32AAKFP6847Q1ZG,20-Jun-20,300,27,27,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2466,235,KOWDIAR,0235156200000300,32AAKFP6847Q1ZG,15-Jun-20,625,56.25,56.25,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2467,235,KOWDIAR,0235256200000171,32AAKFP6847Q1ZG,25-Jun-20,750,67.5,67.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2468,235,KOWDIAR,0235226200000172,32AAKFP6847Q1ZG,22-Jun-20,625,56.25,56.25,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2469,235,KOWDIAR,0235086200000072,32AAKFP6847Q1ZG,08-Jun-20,50,4.5,4.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2470,235,KOWDIAR,0235086200000082,32AAKFP6847Q1ZG,08-Jun-20,25,2.25,2.25,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2471,235,KOWDIAR,0235296200000101,32AAKFP6847Q1ZG,29-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2472,235,KOWDIAR,0235296200000102,32AAKFP6847Q1ZG,29-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2473,235,KOWDIAR,0235186200000113,32AAKFP6847Q1ZG,18-Jun-20,25,2.25,2.25,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2474,235,KOWDIAR,0235186200000190,32AAKFP6847Q1ZG,18-Jun-20,625,56.25,56.25,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2475,235,KOWDIAR,0235266200000053,32AAKFP6847Q1ZG,26-Jun-20,14.5,1.5,1.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2476,235,KOWDIAR,0235246200000090,32AAKFP6847Q1ZG,24-Jun-20,25,2.25,2.25,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2477,235,KOWDIAR,0235246200000091,32AAKFP6847Q1ZG,24-Jun-20,50,4.5,4.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2478,12,CHALAKUDY,0012266201000010,32AALFA1686P1Z1,26-Jun-20,150,13.5,13.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2479,12,CHALAKUDY,0012026200000320,32AALFA1686P1Z1,02-Jun-20,1715,154.5,154.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2480,12,CHALAKUDY,0012306200000411,32AALFA1686P1Z1,30-Jun-20,1698,153,153,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2481,90,THOPPUMPADY ,0090266200000286,32AALFK1607L1ZE,26-Jun-20,7000,630,630,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2482,90,THOPPUMPADY ,0090266200000288,32AALFK1607L1ZE,26-Jun-20,34.14,3.25,3.25,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2483,90,THOPPUMPADY ,0090266201000002,32AALFK1607L1ZE,26-Jun-20,505,45.5,45.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2484,90,THOPPUMPADY ,0090266201000003,32AALFK1607L1ZE,26-Jun-20,575,51.75,51.75,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2485,90,THOPPUMPADY ,0090266201000004,32AALFK1607L1ZE,26-Jun-20,10,1,1,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2486,94,THRISSUR - MAIN,0094156200000688,32AALFP0407D1ZU,15-Jun-20,14.5,1.5,1.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2487,94,THRISSUR - MAIN,0094166200000623,32AALFP0407D1ZU,16-Jun-20,25,2.25,2.25,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2488,94,THRISSUR - MAIN,0094306200000567,32AALFP0407D1ZU,30-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2489,94,THRISSUR - MAIN,0094056200000306,32AALFP0407D1ZU,05-Jun-20,14.5,1.5,1.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2490,94,THRISSUR - MAIN,0094236200000610,32AALFP0407D1ZU,23-Jun-20,14.5,1.5,1.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2491,94,THRISSUR - MAIN,0094126200000615,32AALFP0407D1ZU,12-Jun-20,2,0.25,0.25,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2492,94,THRISSUR - MAIN,0094126200000620,32AALFP0407D1ZU,12-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2493,94,THRISSUR - MAIN,0094246200000553,32AALFP0407D1ZU,24-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2494,94,THRISSUR - MAIN,0094236200000594,32AALFP0407D1ZU,23-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2495,94,THRISSUR - MAIN,0094116200000656,32AALFP0407D1ZU,11-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2496,94,THRISSUR - MAIN,0094166200000624,32AALFP0407D1ZU,16-Jun-20,2,0.25,0.25,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2497,94,THRISSUR - MAIN,0094036200000335,32AALFP0407D1ZU,03-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2498,94,THRISSUR - MAIN,0094036200000348,32AALFP0407D1ZU,03-Jun-20,14.5,1.5,1.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2499,94,THRISSUR - MAIN,0094036200000369,32AALFP0407D1ZU,03-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2500,94,THRISSUR - MAIN,0094186200000519,32AALFP0407D1ZU,18-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2501,94,THRISSUR - MAIN,0094106200000198,32AALFP0407D1ZU,10-Jun-20,14.5,1.5,1.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2502,94,THRISSUR - MAIN,0094106200000200,32AALFP0407D1ZU,10-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2503,94,THRISSUR - MAIN,0094016200000907,32AALFP0407D1ZU,01-Jun-20,14.5,1.5,1.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2504,94,THRISSUR - MAIN,0094266200000333,32AALFP0407D1ZU,26-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2505,226,NELLAD,0226096200000019,32AALPI3055Q1ZF,09-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2506,226,NELLAD,0226086200000050,32AALPI3055Q1ZF,08-Jun-20,14.5,1.5,1.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2507,226,NELLAD,0226126200000045,32AALPI3055Q1ZF,12-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2508,226,NELLAD,0226156200000033,32AALPI3055Q1ZF,15-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2509,226,NELLAD,0226156200000034,32AALPI3055Q1ZF,15-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2510,226,NELLAD,0226156200000035,32AALPI3055Q1ZF,15-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2511,226,NELLAD,0226016200000032,32AALPI3055Q1ZF,01-Jun-20,50,4.5,4.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2512,226,NELLAD,0226026200000052,32AALPI3055Q1ZF,02-Jun-20,844,76,76,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2513,226,NELLAD,0226026201000006,32AALPI3055Q1ZF,02-Jun-20,150,13.5,13.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2514,226,NELLAD,0226186200000038,32AALPI3055Q1ZF,18-Jun-20,2,0.25,0.25,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2515,110,KOTTARAKKARA,0110246200000206,32AAMFP3470D1ZG,24-Jun-20,2,0.25,0.25,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2516,110,KOTTARAKKARA,0110246200000207,32AAMFP3470D1ZG,24-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2517,110,KOTTARAKKARA,0110166200000059,32AAMFP3470D1ZG,16-Jun-20,25,2.25,2.25,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2518,110,KOTTARAKKARA,0110166200000073,32AAMFP3470D1ZG,16-Jun-20,25,2.25,2.25,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2519,110,KOTTARAKKARA,0110296200000117,32AAMFP3470D1ZG,29-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2520,110,KOTTARAKKARA,0110296200000140,32AAMFP3470D1ZG,29-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2521,110,KOTTARAKKARA,0110296200000152,32AAMFP3470D1ZG,29-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2522,110,KOTTARAKKARA,0110116200000188,32AAMFP3470D1ZG,11-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2523,110,KOTTARAKKARA,0110046200000178,32AAMFP3470D1ZG,04-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2524,110,KOTTARAKKARA,0110296200000139,32AAMFP3470D1ZG,29-Jun-20,25,2.25,2.25,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2525,110,KOTTARAKKARA,0110296200000256,32AAMFP3470D1ZG,29-Jun-20,25,2.25,2.25,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2526,110,KOTTARAKKARA,0110296201000014,32AAMFP3470D1ZG,29-Jun-20,300,27,27,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2527,110,KOTTARAKKARA,0110156200000095,32AAMFP3470D1ZG,15-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2528,110,KOTTARAKKARA,0110186200000136,32AAMFP3470D1ZG,18-Jun-20,25,2.25,2.25,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2529,71,NEYYATTINKARA,0071116200000103,32AAOFP3289Q1ZE,11-Jun-20,25,2.25,2.25,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2530,71,NEYYATTINKARA,0071116200000104,32AAOFP3289Q1ZE,11-Jun-20,25,2.25,2.25,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2531,71,NEYYATTINKARA,0071116200000254,32AAOFP3289Q1ZE,11-Jun-20,250,22.5,22.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2532,71,NEYYATTINKARA,0071306200000566,32AAOFP3289Q1ZE,30-Jun-20,825,74.25,74.25,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2533,71,NEYYATTINKARA,0071196200000261,32AAOFP3289Q1ZE,19-Jun-20,1125,101.25,101.25,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2534,235,KOWDIAR,0235306200000286,32AAOFP3289Q1ZE,30-Jun-20,8798,792,792,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2535,71,NEYYATTINKARA,0071116200000119,32AAOFP3289Q1ZE,11-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2536,71,NEYYATTINKARA,0071196200000156,32AAOFP3289Q1ZE,19-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2537,71,NEYYATTINKARA,0071306200000103,32AAOFP3289Q1ZE,30-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2538,71,NEYYATTINKARA,0071066200000067,32AAOFP3289Q1ZE,06-Jun-20,14.5,1.5,1.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2539,71,NEYYATTINKARA,0071066200000140,32AAOFP3289Q1ZE,06-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2540,71,NEYYATTINKARA,0071066200000141,32AAOFP3289Q1ZE,06-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2541,71,NEYYATTINKARA,0071066200000195,32AAOFP3289Q1ZE,06-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2542,71,NEYYATTINKARA,0071166200000189,32AAOFP3289Q1ZE,16-Jun-20,1125,101.25,101.25,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2543,71,NEYYATTINKARA,0071296200000101,32AAOFP3289Q1ZE,29-Jun-20,50,4.5,4.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2544,71,NEYYATTINKARA,0071296200000206,32AAOFP3289Q1ZE,29-Jun-20,50,4.5,4.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2545,71,NEYYATTINKARA,0071296200000376,32AAOFP3289Q1ZE,29-Jun-20,1650,148.5,148.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2546,71,NEYYATTINKARA,0071096200000229,32AAOFP3289Q1ZE,09-Jun-20,2250,202.5,202.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2547,71,NEYYATTINKARA,0071296200000102,32AAOFP3289Q1ZE,29-Jun-20,14.5,1.5,1.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2548,71,NEYYATTINKARA,0071026201000016,32AAOFP3289Q1ZE,02-Jun-20,700,63,63,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2549,71,NEYYATTINKARA,0071106200000143,32AAOFP3289Q1ZE,10-Jun-20,50,4.5,4.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2550,71,NEYYATTINKARA,0071106200000216,32AAOFP3289Q1ZE,10-Jun-20,600,54,54,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2551,71,NEYYATTINKARA,0071226200000248,32AAOFP3289Q1ZE,22-Jun-20,600,54,54,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2552,71,NEYYATTINKARA,0071306200000480,32AAOFP3289Q1ZE,30-Jun-20,3432,309,309,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2553,71,NEYYATTINKARA,0071156200000098,32AAOFP3289Q1ZE,15-Jun-20,25,2.25,2.25,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2554,71,NEYYATTINKARA,0071156200000263,32AAOFP3289Q1ZE,15-Jun-20,2250,202.5,202.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2555,71,NEYYATTINKARA,0071246200000191,32AAOFP3289Q1ZE,24-Jun-20,600,54,54,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2556,71,NEYYATTINKARA,0071176200000106,32AAOFP3289Q1ZE,17-Jun-20,50,4.5,4.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2557,71,NEYYATTINKARA,0071126200000076,32AAOFP3289Q1ZE,12-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2558,235,KOWDIAR,0235026200000158,32AAOFP3289Q1ZE,02-Jun-20,641,57.75,57.75,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2559,71,NEYYATTINKARA,0071046200000171,32AAOFP3289Q1ZE,04-Jun-20,50,4.5,4.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2560,71,NEYYATTINKARA,0071026200000077,32AAOFP3289Q1ZE,02-Jun-20,14.5,1.5,1.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2561,71,NEYYATTINKARA,0071186200000058,32AAOFP3289Q1ZE,18-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2562,71,NEYYATTINKARA,0071186200000130,32AAOFP3289Q1ZE,18-Jun-20,25,2.25,2.25,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2563,71,NEYYATTINKARA,0071186200000375,32AAOFP3289Q1ZE,18-Jun-20,100,9,9,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2564,71,NEYYATTINKARA,0071186200000376,32AAOFP3289Q1ZE,18-Jun-20,900,81,81,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2565,71,NEYYATTINKARA,0071086200000267,32AAOFP3289Q1ZE,08-Jun-20,750,67.5,67.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2566,71,NEYYATTINKARA,0071256200000241,32AAOFP3289Q1ZE,25-Jun-20,1125,101.25,101.25,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2567,71,NEYYATTINKARA,0071236200000210,32AAOFP3289Q1ZE,23-Jun-20,750,67.5,67.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2568,71,NEYYATTINKARA,0071256201000011,32AAOFP3289Q1ZE,25-Jun-20,700,63,63,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2569,71,NEYYATTINKARA,0071266200000222,32AAOFP3289Q1ZE,26-Jun-20,675,60.75,60.75,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2570,71,NEYYATTINKARA,0071126200000144,32AAOFP3289Q1ZE,12-Jun-20,50,4.5,4.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2571,71,NEYYATTINKARA,0071126200000160,32AAOFP3289Q1ZE,12-Jun-20,50,4.5,4.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2572,71,NEYYATTINKARA,0071126200000166,32AAOFP3289Q1ZE,12-Jun-20,50,4.5,4.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2573,71,NEYYATTINKARA,0071126200000256,32AAOFP3289Q1ZE,12-Jun-20,750,67.5,67.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
